minutes_watched,CLV,region,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8,country_region_0,country_region_1,country_region_2
21174.0,21.81,2,False,True,False,False,False,False,False,False,False,False,True
24.0,119.28,0,True,False,False,False,False,False,False,False,True,False,False
104.0,62.58,2,True,False,False,False,False,False,False,False,False,False,True
914.0,119.0,2,False,False,False,False,False,True,False,False,False,False,True
453.0,141.57,2,False,False,False,False,False,False,False,True,False,False,True
1030.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
1563.0,62.57,2,True,False,False,False,False,False,False,False,False,False,True
1424.0,62.57,1,True,False,False,False,False,False,False,False,False,True,False
975.0,146.13,2,False,False,False,False,False,False,True,False,False,False,True
1681.0,34.2,2,False,False,False,False,False,False,True,False,False,False,True
385.0,142.33,1,False,False,False,False,False,False,True,False,False,True,False
3459.0,23.37,1,False,False,False,False,False,False,False,True,False,True,False
12927.0,180.71,1,False,False,False,False,False,False,False,True,False,True,False
5993.0,34.2,2,False,True,False,False,False,False,False,False,False,False,True
16008.0,141.27,1,False,False,False,False,False,False,False,True,False,True,False
580.0,62.56,2,True,False,False,False,False,False,False,False,False,False,True
18.0,43.77,1,False,False,True,False,False,False,False,False,False,True,False
220.0,43.2,1,False,False,False,False,False,False,True,False,False,True,False
412.0,119.0,2,False,False,False,False,False,False,True,False,False,False,True
2853.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
706.0,62.57,2,False,False,True,False,False,False,False,False,False,False,True
674.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
1922.0,19.0,2,False,False,True,False,False,False,False,False,False,False,True
595.0,119.0,2,False,False,False,False,False,False,False,True,False,False,True
659.0,119.0,2,False,False,True,False,False,False,False,False,False,False,True
398.0,119.0,0,False,False,True,False,False,False,False,False,True,False,False
1365.0,48.6,0,False,False,False,False,False,False,False,True,True,False,False
172.0,119.0,0,False,True,False,False,False,False,False,False,True,False,False
8647.0,287.68,1,False,True,False,False,False,False,False,False,False,True,False
206.0,164.0,2,False,False,False,False,False,False,True,False,False,False,True
325.0,62.58,2,False,False,False,False,False,False,True,False,False,False,True
168.0,118.97,0,True,False,False,False,False,False,False,False,True,False,False
2395.0,118.78,0,False,False,True,False,False,False,False,False,True,False,False
2867.0,74.47,1,False,False,False,False,False,False,False,True,False,True,False
363.0,74.47,1,False,False,False,False,False,False,True,False,False,True,False
185.0,138.01,0,False,False,False,False,False,False,True,False,True,False,False
7.0,19.0,2,False,False,True,False,False,False,False,False,False,False,True
975.0,62.58,2,False,False,False,False,False,False,True,False,False,False,True
238.0,119.0,0,False,True,False,False,False,False,False,False,True,False,False
652.0,142.56,2,True,False,False,False,False,False,False,False,False,False,True
1122.0,119.0,0,False,False,False,True,False,False,False,False,True,False,False
482.0,118.42,1,False,False,False,False,False,False,False,True,False,True,False
8.0,130.0,0,True,False,False,False,False,False,False,False,True,False,False
319.0,62.57,2,True,False,False,False,False,False,False,False,False,False,True
121.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
11725.0,119.0,2,False,True,False,False,False,False,False,False,False,False,True
185.0,118.62,1,False,False,False,False,False,False,False,True,False,True,False
9481.0,143.93,1,False,False,False,False,False,False,False,True,False,True,False
785.0,19.0,2,False,False,False,False,False,False,True,False,False,False,True
194.0,172.71,0,True,False,False,False,False,False,False,False,True,False,False
5255.0,118.79,0,False,False,True,False,False,False,False,False,True,False,False
216.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
1153.0,119.0,2,False,False,True,False,False,False,False,False,False,False,True
1136.0,91.5,2,True,False,False,False,False,False,False,False,False,False,True
2722.0,34.2,2,False,False,False,False,False,False,True,False,False,False,True
1385.0,62.58,2,False,False,False,False,False,False,True,False,False,False,True
1729.0,62.58,2,False,True,False,False,False,False,False,False,False,False,True
201.0,119.0,2,False,False,False,False,False,False,False,True,False,False,True
988.0,96.99,2,False,False,False,False,False,False,True,False,False,False,True
909.0,240.0,1,False,False,False,False,False,False,True,False,False,True,False
704.0,68.36,2,False,False,False,True,False,False,False,False,False,False,True
1472.0,174.79,0,False,True,False,False,False,False,False,False,True,False,False
1414.0,119.0,0,True,False,False,False,False,False,False,False,True,False,False
1844.0,78.87,2,False,False,False,False,False,False,True,False,False,False,True
2349.0,63.63,2,False,False,False,True,False,False,False,False,False,False,True
1735.0,62.58,2,False,True,False,False,False,False,False,False,False,False,True
186.0,149.99,0,False,False,False,False,False,False,True,False,True,False,False
82.0,118.93,0,False,False,False,False,True,False,False,False,True,False,False
1132.0,113.04,1,False,False,False,False,False,False,True,False,False,True,False
848.0,91.5,2,True,False,False,False,False,False,False,False,False,False,True
885.0,50.18,1,True,False,False,False,False,False,False,False,False,True,False
1314.0,36.0,2,False,False,False,False,False,True,False,False,False,False,True
1197.0,142.69,1,False,False,False,False,True,False,False,False,False,True,False
5361.0,125.3,1,False,False,True,False,False,False,False,False,False,True,False
173.0,62.58,2,False,False,True,False,False,False,False,False,False,False,True
437.0,143.95,1,False,False,True,False,False,False,False,False,False,True,False
626.0,143.25,1,False,False,False,False,False,False,True,False,False,True,False
415.0,19.0,2,False,False,False,False,False,False,True,False,False,False,True
479.0,119.0,0,False,False,True,False,False,False,False,False,True,False,False
1064.0,119.0,2,False,False,False,False,False,False,False,True,False,False,True
70.0,119.0,0,False,False,False,False,False,False,False,True,True,False,False
3957.0,118.58,0,False,False,False,False,False,True,False,False,True,False,False
899.0,119.0,2,False,True,False,False,False,False,False,False,False,False,True
1078.0,62.58,2,False,True,False,False,False,False,False,False,False,False,True
4936.0,119.24,0,False,True,False,False,False,False,False,False,True,False,False
844.0,174.0,0,False,False,False,False,True,False,False,False,True,False,False
197.0,97.0,0,False,False,False,False,False,False,False,True,True,False,False
141.0,119.0,0,False,False,False,True,False,False,False,False,True,False,False
1231.0,119.0,0,False,False,False,False,False,False,True,False,True,False,False
2303.0,62.58,2,False,False,False,False,False,False,True,False,False,False,True
3104.0,50.32,2,False,False,False,False,False,False,True,False,False,False,True
748.0,64.8,0,False,False,False,False,False,False,True,False,True,False,False
2865.0,64.8,2,True,False,False,False,False,False,False,False,False,False,True
1428.0,36.0,0,False,False,False,False,False,False,False,True,True,False,False
2574.0,62.58,2,False,False,False,False,False,False,True,False,False,False,True
198.0,19.0,2,False,False,True,False,False,False,False,False,False,False,True
3541.0,93.56,0,False,True,False,False,False,False,False,False,True,False,False
238.0,19.0,2,True,False,False,False,False,False,False,False,False,False,True
4032.0,64.8,2,False,False,False,True,False,False,False,False,False,False,True
213.0,62.58,2,False,False,False,False,False,False,True,False,False,False,True
467.0,34.2,2,False,False,True,False,False,False,False,False,False,False,True
286.0,141.19,1,False,False,True,False,False,False,False,False,False,True,False
855.0,119.0,0,False,False,True,False,False,False,False,False,True,False,False
388.0,62.58,2,False,False,True,False,False,False,False,False,False,False,True
60.0,119.36,0,False,True,False,False,False,False,False,False,True,False,False
358.0,142.82,2,False,False,True,False,False,False,False,False,False,False,True
1765.0,119.0,2,False,False,False,False,False,False,True,False,False,False,True
1906.0,62.58,2,True,False,False,False,False,False,False,False,False,False,True
1533.0,141.64,1,True,False,False,False,False,False,False,False,False,True,False
3859.0,35.91,2,True,False,False,False,False,False,False,False,False,False,True
42.0,143.28,1,False,False,False,False,False,False,False,True,False,True,False
0.0,348.0,2,True,False,False,False,False,False,False,False,False,False,True
84.0,149.51,1,False,False,False,False,False,False,True,False,False,True,False
1005.0,62.58,2,False,False,False,False,False,False,False,True,False,False,True
1461.0,62.58,2,True,False,False,False,False,False,False,False,False,False,True
303.0,246.0,2,False,False,False,False,False,False,False,True,False,False,True
415.0,119.0,0,False,False,True,False,False,False,False,False,True,False,False
12.0,143.0,0,True,False,False,False,False,False,False,False,True,False,False
817.0,119.0,0,False,False,False,False,False,False,False,True,True,False,False
1135.0,80.3,2,False,False,False,False,False,False,True,False,False,False,True
458.0,43.4,1,False,False,False,False,False,False,False,True,False,True,False
12279.0,78.88,2,False,False,True,False,False,False,False,False,False,False,True
599.0,64.8,0,False,False,False,False,False,False,False,True,True,False,False
2366.0,119.0,0,False,False,False,True,False,False,False,False,True,False,False
1784.0,62.58,2,False,True,False,False,False,False,False,False,False,False,True
1253.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
393.0,119.01,1,True,False,False,False,False,False,False,False,False,True,False
433.0,119.0,2,False,False,False,True,False,False,False,False,False,False,True
1964.0,166.35,1,False,True,False,False,False,False,False,False,False,True,False
2108.0,119.37,0,False,False,False,False,False,False,True,False,True,False,False
830.0,119.0,2,True,False,False,False,False,False,False,False,False,False,True
226.0,72.57,2,False,False,False,False,False,False,False,True,False,False,True
29768.0,44.65,2,False,True,False,False,False,False,False,False,False,False,True
208.0,142.27,1,False,False,False,True,False,False,False,False,False,True,False
251.0,62.57,2,False,False,False,False,False,True,False,False,False,False,True
379.0,19.0,2,False,False,True,False,False,False,False,False,False,False,True
996.0,36.0,2,False,False,False,False,False,False,False,True,False,False,True
252.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
34.0,118.82,0,False,False,False,True,False,False,False,False,True,False,False
1.0,119.0,0,False,False,False,False,False,True,False,False,True,False,False
6063.0,34.21,2,False,False,False,True,False,False,False,False,False,False,True
409.0,62.58,2,False,True,False,False,False,False,False,False,False,False,True
512.0,119.0,2,False,False,False,False,False,False,True,False,False,False,True
255.0,174.0,0,False,False,False,False,False,False,True,False,True,False,False
1503.0,118.71,0,False,False,False,False,False,False,True,False,True,False,False
645.0,19.0,2,False,False,False,False,False,True,False,False,False,False,True
171.0,118.84,0,True,False,False,False,False,False,False,False,True,False,False
812.0,119.0,0,False,False,True,False,False,False,False,False,True,False,False
334.0,25.2,2,False,False,False,True,False,False,False,False,False,False,True
112.0,119.34,2,False,False,True,False,False,False,False,False,False,False,True
208.0,119.0,2,False,False,False,False,True,False,False,False,False,False,True
654.0,142.14,1,False,False,True,False,False,False,False,False,False,True,False
1.0,174.11,2,False,False,True,False,False,False,False,False,False,False,True
484.0,142.82,2,False,True,False,False,False,False,False,False,False,False,True
499.0,144.25,1,False,True,False,False,False,False,False,False,False,True,False
3499.0,19.0,2,False,False,False,False,False,False,True,False,False,False,True
4.0,118.4,0,False,False,True,False,False,False,False,False,True,False,False
1111.0,14.25,2,False,False,False,True,False,False,False,False,False,False,True
528.0,62.58,2,False,False,False,False,True,False,False,False,False,False,True
7548.0,34.2,2,False,False,False,False,False,False,True,False,False,False,True
399.0,119.0,2,False,False,False,True,False,False,False,False,False,False,True
4249.0,119.25,0,False,False,True,False,False,False,False,False,True,False,False
1191.0,151.22,2,False,True,False,False,False,False,False,False,False,False,True
110.0,119.0,2,False,False,True,False,False,False,False,False,False,False,True
694.0,62.58,2,True,False,False,False,False,False,False,False,False,False,True
574.0,62.58,2,False,False,False,False,False,False,True,False,False,False,True
3160.0,134.88,0,False,False,False,True,False,False,False,False,True,False,False
207.0,62.58,2,False,False,False,False,False,False,True,False,False,False,True
249.0,62.58,2,False,False,True,False,False,False,False,False,False,False,True
1871.0,62.58,2,False,False,False,False,False,True,False,False,False,False,True
416.0,138.65,0,True,False,False,False,False,False,False,False,True,False,False
153.0,149.16,1,False,False,False,False,False,True,False,False,False,True,False
1496.0,143.71,1,False,False,False,True,False,False,False,False,False,True,False
286.0,118.97,2,False,False,False,True,False,False,False,False,False,False,True
92.0,119.34,0,False,False,False,True,False,False,False,False,True,False,False
88.0,119.0,0,False,False,True,False,False,False,False,False,True,False,False
1417.0,218.0,0,False,False,False,True,False,False,False,False,True,False,False
253.0,142.29,1,False,False,False,False,False,False,True,False,False,True,False
1227.0,119.0,0,False,False,False,False,False,False,True,False,True,False,False
134.0,62.58,2,False,False,False,False,False,False,True,False,False,False,True
3.0,119.0,0,False,False,True,False,False,False,False,False,True,False,False
3038.0,27.0,0,False,False,False,False,False,False,False,True,True,False,False
2730.0,62.57,2,False,False,False,True,False,False,False,False,False,False,True
109.0,119.34,0,False,False,False,True,False,False,False,False,True,False,False
1399.0,62.58,2,False,False,False,False,False,False,True,False,False,False,True
254.0,119.42,2,True,False,False,False,False,False,False,False,False,False,True
278.0,181.39,1,True,False,False,False,False,False,False,False,False,True,False
30.0,1.0,2,False,False,False,False,False,False,False,True,False,False,True
618.0,119.0,2,False,False,False,False,False,True,False,False,False,False,True
1230.0,172.78,0,False,False,True,False,False,False,False,False,True,False,False
42.0,62.57,2,False,False,True,False,False,False,False,False,False,False,True
27485.0,179.82,0,True,False,False,False,False,False,False,False,True,False,False
146.0,156.0,2,False,False,True,False,False,False,False,False,False,False,True
105.0,119.0,2,False,False,False,False,False,True,False,False,False,False,True
780.0,119.0,0,False,False,True,False,False,False,False,False,True,False,False
2892.0,120.39,0,True,False,False,False,False,False,False,False,True,False,False
6013.0,119.15,0,False,False,False,True,False,False,False,False,True,False,False
248.0,144.39,1,False,False,False,False,False,True,False,False,False,True,False
411.0,118.58,2,False,False,False,True,False,False,False,False,False,False,True
10.0,141.87,1,False,False,False,True,False,False,False,False,False,True,False
47.0,119.0,0,False,False,False,False,False,False,False,True,True,False,False
1777.0,217.23,0,False,False,False,False,False,True,False,False,True,False,False
462.0,146.68,2,False,False,True,False,False,False,False,False,False,False,True
859.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
7870.0,28.5,2,False,False,False,False,False,False,True,False,False,False,True
93.0,119.0,0,False,False,True,False,False,False,False,False,True,False,False
723.0,119.0,2,False,False,True,False,False,False,False,False,False,False,True
348.0,49.74,1,True,False,False,False,False,False,False,False,False,True,False
4.0,62.58,2,True,False,False,False,False,False,False,False,False,False,True
253.0,119.0,2,False,False,True,False,False,False,False,False,False,False,True
1040.0,142.8,1,False,False,False,False,False,False,True,False,False,True,False
878.0,141.55,1,False,False,True,False,False,False,False,False,False,True,False
3.0,119.0,2,False,False,False,False,False,False,True,False,False,False,True
30.0,0.0,2,False,True,False,False,False,False,False,False,False,False,True
1915.0,36.0,2,False,False,False,False,False,False,True,False,False,False,True
2655.0,25.65,2,True,False,False,False,False,False,False,False,False,False,True
2099.0,142.21,1,False,False,False,False,False,False,True,False,False,True,False
43.0,184.44,2,True,False,False,False,False,False,False,False,False,False,True
224.0,119.0,0,False,False,False,True,False,False,False,False,True,False,False
28.0,75.2,2,False,True,False,False,False,False,False,False,False,False,True
7587.0,91.8,2,False,False,False,False,False,False,True,False,False,False,True
1395.0,62.58,2,False,False,False,False,False,False,True,False,False,False,True
985.0,19.0,2,False,False,False,False,False,False,True,False,False,False,True
592.0,184.44,0,True,False,False,False,False,False,False,False,True,False,False
0.0,119.0,0,False,False,True,False,False,False,False,False,True,False,False
384.0,118.61,0,False,False,True,False,False,False,False,False,True,False,False
8.0,62.58,2,False,False,False,False,False,True,False,False,False,False,True
232.0,27.0,2,True,False,False,False,False,False,False,False,False,False,True
426.0,119.0,2,False,False,True,False,False,False,False,False,False,False,True
706.0,149.99,0,False,True,False,False,False,False,False,False,True,False,False
6643.0,118.86,2,False,False,False,True,False,False,False,False,False,False,True
835.0,118.97,0,False,False,True,False,False,False,False,False,True,False,False
15.0,119.0,0,False,False,False,False,False,False,True,False,True,False,False
178.0,51.0,2,False,False,True,False,False,False,False,False,False,False,True
295.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
291.0,62.58,2,False,False,False,False,False,True,False,False,False,False,True
4033.0,64.8,0,True,False,False,False,False,False,False,False,True,False,False
531.0,119.0,0,False,False,False,True,False,False,False,False,True,False,False
1207.0,119.0,2,False,False,True,False,False,False,False,False,False,False,True
921.0,119.0,0,True,False,False,False,False,False,False,False,True,False,False
562.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
389.0,62.58,2,False,True,False,False,False,False,False,False,False,False,True
1.0,63.63,0,True,False,False,False,False,False,False,False,True,False,False
346.0,141.17,2,False,True,False,False,False,False,False,False,False,False,True
402.0,119.0,0,False,False,True,False,False,False,False,False,True,False,False
41.0,118.43,0,True,False,False,False,False,False,False,False,True,False,False
257.0,42.96,1,True,False,False,False,False,False,False,False,False,True,False
615.0,119.02,2,True,False,False,False,False,False,False,False,False,False,True
40.0,119.0,0,False,False,True,False,False,False,False,False,True,False,False
696.0,36.0,0,False,False,True,False,False,False,False,False,True,False,False
478.0,119.0,0,False,False,True,False,False,False,False,False,True,False,False
26.0,97.12,2,False,False,True,False,False,False,False,False,False,False,True
23.0,119.0,0,False,False,False,False,False,False,False,True,True,False,False
8262.0,62.58,2,True,False,False,False,False,False,False,False,False,False,True
1.0,62.58,2,True,False,False,False,False,False,False,False,False,False,True
345.0,138.0,2,True,False,False,False,False,False,False,False,False,False,True
66.0,119.0,2,False,False,False,False,False,False,False,True,False,False,True
158.0,197.87,2,False,False,False,False,False,False,True,False,False,False,True
628.0,62.58,2,False,True,False,False,False,False,False,False,False,False,True
512.0,27.0,2,False,False,False,True,False,False,False,False,False,False,True
472.0,141.64,1,False,False,True,False,False,False,False,False,False,True,False
222.0,119.0,0,True,False,False,False,False,False,False,False,True,False,False
382.0,62.58,2,False,True,False,False,False,False,False,False,False,False,True
2034.0,62.58,2,False,False,True,False,False,False,False,False,False,False,True
2032.0,141.64,2,False,False,False,False,False,True,False,False,False,False,True
920.0,62.58,2,False,False,False,False,False,True,False,False,False,False,True
41.0,118.76,0,True,False,False,False,False,False,False,False,True,False,False
388.0,62.58,2,False,False,False,False,False,False,True,False,False,False,True
435.0,119.0,0,False,False,True,False,False,False,False,False,True,False,False
582.0,48.6,0,False,False,False,False,False,False,True,False,True,False,False
183.0,119.0,0,False,False,False,True,False,False,False,False,True,False,False
152.0,119.3,0,False,False,False,True,False,False,False,False,True,False,False
1233.0,119.0,2,False,False,False,False,False,True,False,False,False,False,True
74.0,119.0,2,False,False,False,False,False,False,True,False,False,False,True
323.0,119.0,0,False,False,False,True,False,False,False,False,True,False,False
99.0,96.44,1,True,False,False,False,False,False,False,False,False,True,False
363.0,119.0,2,False,True,False,False,False,False,False,False,False,False,True
1038.0,142.94,1,False,False,True,False,False,False,False,False,False,True,False
3.0,199.49,0,True,False,False,False,False,False,False,False,True,False,False
841.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
294.0,146.87,2,True,False,False,False,False,False,False,False,False,False,True
2184.0,62.58,2,False,False,False,False,False,False,False,True,False,False,True
1823.0,62.58,2,True,False,False,False,False,False,False,False,False,False,True
174.0,62.58,2,False,False,True,False,False,False,False,False,False,False,True
465.0,119.0,0,False,False,True,False,False,False,False,False,True,False,False
296.0,62.58,2,True,False,False,False,False,False,False,False,False,False,True
882.0,119.0,2,False,False,False,True,False,False,False,False,False,False,True
2213.0,185.99,2,False,False,False,False,False,False,True,False,False,False,True
512.0,62.58,2,False,False,False,False,False,False,False,True,False,False,True
4573.0,179.7,1,False,False,False,False,False,False,True,False,False,True,False
4583.0,119.05,2,False,False,False,False,False,True,False,False,False,False,True
173.0,118.49,0,False,False,False,True,False,False,False,False,True,False,False
1199.0,72.57,2,False,False,False,True,False,False,False,False,False,False,True
367.0,150.68,2,False,True,False,False,False,False,False,False,False,False,True
360.0,62.58,2,False,False,False,False,True,False,False,False,False,False,True
55.0,142.52,1,False,False,True,False,False,False,False,False,False,True,False
222.0,62.58,2,False,False,False,False,True,False,False,False,False,False,True
516.0,164.0,2,False,False,False,False,False,False,False,True,False,False,True
49.0,119.34,0,True,False,False,False,False,False,False,False,True,False,False
31.0,119.0,0,True,False,False,False,False,False,False,False,True,False,False
449.0,215.76,0,False,False,False,False,False,False,True,False,True,False,False
70.0,141.16,2,False,True,False,False,False,False,False,False,False,False,True
160.0,62.58,2,False,False,False,False,False,True,False,False,False,False,True
1.0,62.58,0,False,False,False,True,False,False,False,False,True,False,False
1102.0,119.0,0,True,False,False,False,False,False,False,False,True,False,False
121.0,119.0,0,False,False,True,False,False,False,False,False,True,False,False
719.0,119.0,2,False,False,True,False,False,False,False,False,False,False,True
2441.0,27.0,2,False,False,False,False,False,False,True,False,False,False,True
183.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
4592.0,62.57,2,False,False,False,True,False,False,False,False,False,False,True
1342.0,62.58,2,False,False,True,False,False,False,False,False,False,False,True
1294.0,148.9,1,False,False,False,False,False,False,False,True,False,True,False
94.0,119.0,2,False,False,False,True,False,False,False,False,False,False,True
524.0,146.86,1,False,False,True,False,False,False,False,False,False,True,False
477.0,118.77,0,True,False,False,False,False,False,False,False,True,False,False
967.0,119.0,1,False,False,False,False,False,False,False,True,False,True,False
131.0,119.0,2,False,False,True,False,False,False,False,False,False,False,True
1143.0,62.58,2,True,False,False,False,False,False,False,False,False,False,True
43.0,62.58,2,False,False,False,False,False,True,False,False,False,False,True
1972.0,119.0,2,False,False,True,False,False,False,False,False,False,False,True
375.0,119.0,0,True,False,False,False,False,False,False,False,True,False,False
264.0,119.0,2,False,False,True,False,False,False,False,False,False,False,True
161.0,119.0,2,False,True,False,False,False,False,False,False,False,False,True
1409.0,119.0,0,False,False,True,False,False,False,False,False,True,False,False
187.0,118.58,0,False,False,True,False,False,False,False,False,True,False,False
31.0,119.0,2,False,False,True,False,False,False,False,False,False,False,True
982.0,119.0,2,False,False,False,True,False,False,False,False,False,False,True
5.0,62.58,2,False,False,False,False,False,True,False,False,False,False,True
4.0,119.0,2,True,False,False,False,False,False,False,False,False,False,True
26.0,119.0,0,False,False,False,True,False,False,False,False,True,False,False
103.0,119.0,2,False,True,False,False,False,False,False,False,False,False,True
300.0,119.0,2,False,False,False,False,False,False,True,False,False,False,True
1079.0,144.54,1,False,False,False,False,False,False,False,True,False,True,False
2626.0,119.0,2,False,False,False,True,False,False,False,False,False,False,True
132.0,62.58,2,False,False,False,False,False,True,False,False,False,False,True
1.0,143.46,1,False,False,False,False,False,True,False,False,False,True,False
890.0,71.89,0,True,False,False,False,False,False,False,False,True,False,False
6781.0,119.0,0,False,False,True,False,False,False,False,False,True,False,False
1082.0,141.88,1,False,False,False,False,False,False,False,True,False,True,False
3823.0,119.0,0,False,False,True,False,False,False,False,False,True,False,False
552.0,119.0,2,False,False,True,False,False,False,False,False,False,False,True
1659.0,62.58,0,False,True,False,False,False,False,False,False,True,False,False
66.0,62.58,2,False,False,False,False,False,False,True,False,False,False,True
21.0,119.0,2,False,False,True,False,False,False,False,False,False,False,True
486.0,62.58,2,False,False,False,False,False,False,True,False,False,False,True
8181.0,93.55,0,False,False,False,True,False,False,False,False,True,False,False
894.0,119.0,2,False,False,False,False,False,False,True,False,False,False,True
182.0,119.0,2,False,False,False,True,False,False,False,False,False,False,True
203.0,141.72,1,False,False,False,False,False,False,False,True,False,True,False
1149.0,119.43,0,False,True,False,False,False,False,False,False,True,False,False
157.0,119.1,0,True,False,False,False,False,False,False,False,True,False,False
648.0,75.2,2,False,False,False,False,False,False,True,False,False,False,True
387.0,119.0,2,False,False,False,False,False,False,True,False,False,False,True
113.0,119.0,0,False,False,False,False,False,False,True,False,True,False,False
0.0,62.57,2,False,False,False,False,False,True,False,False,False,False,True
1.0,119.07,2,False,False,False,False,False,False,False,True,False,False,True
15.0,119.38,2,False,False,False,False,False,False,False,True,False,False,True
1753.0,24.69,2,True,False,False,False,False,False,False,False,False,False,True
0.0,119.0,0,False,False,False,False,False,True,False,False,True,False,False
69.0,62.58,2,False,False,True,False,False,False,False,False,False,False,True
417.0,119.0,0,False,False,True,False,False,False,False,False,True,False,False
135.0,118.34,0,False,False,False,False,False,False,True,False,True,False,False
231.0,118.34,0,False,False,False,True,False,False,False,False,True,False,False
2065.0,62.63,2,True,False,False,False,False,False,False,False,False,False,True
974.0,251.4,1,False,False,True,False,False,False,False,False,False,True,False
2327.0,62.58,2,True,False,False,False,False,False,False,False,False,False,True
57.0,142.86,2,False,False,False,False,False,False,True,False,False,False,True
0.0,119.0,2,False,True,False,False,False,False,False,False,False,False,True
503.0,119.0,0,False,False,False,False,False,False,False,True,True,False,False
83.0,119.0,2,False,True,False,False,False,False,False,False,False,False,True
1118.0,119.05,1,False,False,False,False,False,False,True,False,False,True,False
1880.0,147.52,2,False,False,False,False,False,False,True,False,False,False,True
0.0,119.0,2,True,False,False,False,False,False,False,False,False,False,True
0.0,119.0,2,True,False,False,False,False,False,False,False,False,False,True
0.0,62.58,1,False,False,False,False,False,False,True,False,False,True,False
348.0,119.0,0,False,False,True,False,False,False,False,False,True,False,False
54.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
2559.0,119.0,2,False,False,False,False,False,False,False,True,False,False,True
74.0,119.02,1,True,False,False,False,False,False,False,False,False,True,False
1602.0,119.0,2,True,False,False,False,False,False,False,False,False,False,True
8095.0,62.57,2,True,False,False,False,False,False,False,False,False,False,True
224.0,62.58,2,True,False,False,False,False,False,False,False,False,False,True
249.0,118.61,0,False,False,False,False,False,False,True,False,True,False,False
68.0,119.0,2,False,False,False,True,False,False,False,False,False,False,True
3015.0,266.03,2,False,False,True,False,False,False,False,False,False,False,True
199.0,119.0,0,False,False,False,False,False,True,False,False,True,False,False
787.0,62.33,0,False,False,False,False,False,False,True,False,True,False,False
932.0,119.14,0,False,False,False,False,False,False,False,True,True,False,False
286.0,119.0,0,False,False,True,False,False,False,False,False,True,False,False
161.0,119.0,0,True,False,False,False,False,False,False,False,True,False,False
315.0,119.0,0,False,False,False,True,False,False,False,False,True,False,False
1978.0,119.02,1,True,False,False,False,False,False,False,False,False,True,False
966.0,62.58,2,False,False,True,False,False,False,False,False,False,False,True
49.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
2317.0,119.0,0,False,False,False,False,False,False,True,False,True,False,False
54.0,62.58,2,True,False,False,False,False,False,False,False,False,False,True
0.0,118.97,0,True,False,False,False,False,False,False,False,True,False,False
98.0,119.0,2,True,False,False,False,False,False,False,False,False,False,True
3098.0,62.58,2,True,False,False,False,False,False,False,False,False,False,True
293.0,62.58,2,False,False,False,False,False,True,False,False,False,False,True
767.0,146.4,1,False,False,False,False,False,False,False,True,False,True,False
92.0,62.56,0,False,False,False,False,False,False,True,False,True,False,False
9.0,62.58,2,False,False,False,False,False,False,True,False,False,False,True
37.0,119.0,2,True,False,False,False,False,False,False,False,False,False,True
2383.0,119.0,2,False,False,True,False,False,False,False,False,False,False,True
2199.0,119.0,2,False,False,True,False,False,False,False,False,False,False,True
1599.0,119.0,2,True,False,False,False,False,False,False,False,False,False,True
54.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
651.0,119.0,2,False,False,False,False,False,False,True,False,False,False,True
1583.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
3801.0,238.12,0,True,False,False,False,False,False,False,False,True,False,False
433.0,62.58,2,False,False,True,False,False,False,False,False,False,False,True
8.0,119.0,0,False,False,False,True,False,False,False,False,True,False,False
1723.0,147.22,2,True,False,False,False,False,False,False,False,False,False,True
1183.0,118.97,0,False,False,True,False,False,False,False,False,True,False,False
24.0,119.0,0,False,False,False,True,False,False,False,False,True,False,False
50.0,146.4,0,False,False,True,False,False,False,False,False,True,False,False
0.0,142.82,1,False,False,False,False,False,True,False,False,False,True,False
638.0,119.0,2,False,False,False,True,False,False,False,False,False,False,True
1591.0,62.58,2,False,False,False,False,False,False,True,False,False,False,True
1451.0,160.0,0,False,False,True,False,False,False,False,False,True,False,False
139.0,118.97,0,False,False,False,False,False,False,False,True,True,False,False
1165.0,62.58,2,True,False,False,False,False,False,False,False,False,False,True
44.0,118.97,0,False,False,False,True,False,False,False,False,True,False,False
249.0,119.0,0,False,False,True,False,False,False,False,False,True,False,False
1.0,119.0,0,False,False,False,True,False,False,False,False,True,False,False
180.0,119.0,0,False,False,True,False,False,False,False,False,True,False,False
4.0,119.0,0,False,False,False,True,False,False,False,False,True,False,False
22.0,119.0,0,False,False,False,True,False,False,False,False,True,False,False
5.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
